Code du Point de Vente,Raison Sociale,Code Postal,Ville,Code Chef de Secteur Henkel,"Total
Famille",Famille,"Total
annuel
2022","Total
annuel
2023","Total
annuel
Evol","Total
YTD
2022","Total
YTD
2023","Total
YTD
Evol","Janvier
2022","Janvier
2023","Janvier
Evol","Février
2022","Février
2023","Février
Evol","Mars
2022","Mars
2023","Mars
Evol","Avril
2022","Avril
2023","Avril
Evol","Mai
2022","Mai
2023","Mai
Evol","Juin
2022","Juin
2023","Juin
Evol","Juillet
2022","Juillet
2023","Juillet
Evol","Août
2022","Août
2023","Août
Evol","Septembre
2022","Septembre
2023","Septembre
Evol","Octobre
2022","Octobre
2023","Octobre
Evol","Novembre
2022","Novembre
2023","Novembre
Evol","Décembre
2022","Décembre
2023","Décembre
Evol"
20r82,LEROY MERLIN - 004,80330,LONGUEAU,521,,TOTAL HENKEL Direct,236911,263194,"11,09%",236911,263194,"11,09%",28643,26568,"-7,25%",19552,17617,"-9,90%",19307,24881,"28,87%",10646,16324,"53,33%",14865,16356,"10,03%",22807,25874,"13,45%",19344,22608,"16,88%",21650,22139,"2,26%",24386,16849,"-30,91%",12367,24232,"95,93%",19121,21144,"10,58%",24220,28601,"18,09%"
20r82,LEROY MERLIN - 004,80330,LONGUEAU,521,,-    PEINTURE,164053,180532,"10,05%",164053,180532,"10,05%",20710,19626,"-5,24%",14103,10659,"-24,42%",12066,14541,"20,52%",7724,10549,"36,57%",8193,10889,"32,91%",16429,17128,"4,26%",12409,16513,"33,08%",16116,15538,"-3,59%",17015,12273,"-27,87%",7485,17525,"134,13%",14983,14987,"0,02%",16821,20305,"20,71%"
20r82,LEROY MERLIN - 004,80330,LONGUEAU,521,,-    MENUISERIE,25947,38850,"49,73%",25947,38850,"49,73%",3715,3159,"-14,96%",984,2761,"180,41%",3348,6576,"96,40%",731,1705,"133,11%",2726,1399,"-48,70%",2298,3357,"46,10%",2735,3326,"21,61%",1389,3453,"148,65%",2970,2068,"-30,38%",1724,4016,"132,94%",1037,2829,"172,84%",2288,4201,"83,60%"
20r82,LEROY MERLIN - 004,80330,LONGUEAU,521,,-    PLOMBERIE,20919,18860,"-9,84%",20919,18860,"-9,84%",1100,2167,"97,06%",2209,1563,"-29,24%",1554,1499,"-3,52%",1417,1603,"13,05%",969,1783,"83,99%",1961,1938,"-1,17%",1341,495,"-63,09%",2539,1212,"-52,26%",2747,1399,"-49,09%",2135,1100,"-48,45%",1023,1628,"59,10%",1924,2474,"28,55%"
20r82,LEROY MERLIN - 004,80330,LONGUEAU,521,,-    SOL,16023,14173,"-11,55%",16023,14173,"-11,55%",2456,715,"-70,89%",1668,1993,"19,51%",1212,861,"-28,98%",550,1218,"121,59%",1819,1015,"-44,21%",1598,2063,"29,05%",1721,1519,"-11,74%",1113,1501,"34,86%",465,950,"104,36%",606,498,"-17,78%",955,849,"-11,12%",1860,992,"-46,70%"
20r82,LEROY MERLIN - 004,80330,LONGUEAU,521,,-    DECO,6216,4898,"-21,21%",6216,4898,"-21,21%",432,585,"35,52%",588,326,"-44,50%",680,570,"-16,10%",223,558,"150,09%",435,490,"12,59%",521,339,"-34,87%",599,538,"-10,18%",494,436,"-11,87%",719,160,"-77,81%",418,453,"8,34%",532,179,"-66,27%",575,263,"-54,26%"
20r82,LEROY MERLIN - 004,80330,LONGUEAU,521,,-    QUINCAILLERIE,2257,2444,,2257,2444,"8,27%",,,,,,,449,334,"-25,52%",,275,,473,780,"64,89%",,,,134,217,"61,83%",,,,371,,,,210,,132,484,"265,70%",698,144,"-79,31%"
20r82,LEROY MERLIN - 004,80330,LONGUEAU,521,,-    BATI,995,1890,,995,1890,"89,87%",230,,,,,,,,,,,,,,,,1048,,305,,,,,,,,,,430,,460,190,"-58,73%",,222,
20r82,LEROY MERLIN - 004,80330,LONGUEAU,521,,-    AUTRES,501,1547,,501,1547,"208,87%",,315,,,315,,,500,,,416,,249,,,,,,100,,,,,,100,,,,,,,,,53,,
20n5h,LEROY MERLIN - 039,08000,CHARLEVILLE MEZIERES,536,TOTAL HENKEL,,204341,179931,"-11,95%",204341,179931,"-11,95%",25788,17177,"-33,39%",19319,14806,"-23,36%",23348,23041,"-1,31%",6031,8318,"37,93%",9758,11021,"12,95%",16216,13839,"-14,66%",16952,14583,"-13,97%",13459,16761,"24,53%",20480,22343,"9,10%",11845,10163,"-14,20%",15901,14896,"-6,32%",25244,12983,"-48,57%"
20n5h,LEROY MERLIN - 039,08000,CHARLEVILLE MEZIERES,536,,TOTAL HENKEL Direct,204341,179931,"-11,95%",204341,179931,"-11,95%",25788,17177,"-33,39%",19319,14806,"-23,36%",23348,23041,"-1,31%",6031,8318,"37,93%",9758,11021,"12,95%",16216,13839,"-14,66%",16952,14583,"-13,97%",13459,16761,"24,53%",20480,22343,"9,10%",11845,10163,"-14,20%",15901,14896,"-6,32%",25244,12983,"-48,57%"
20n5h,LEROY MERLIN - 039,08000,CHARLEVILLE MEZIERES,536,,-    PEINTURE,136875,115479,"-15,63%",136875,115479,"-15,63%",16763,6356,"-62,09%",13109,9667,"-26,26%",13854,13581,"-1,97%",4381,5264,"20,14%",7682,6655,"-13,37%",11864,9746,"-17,85%",7924,8554,"7,95%",10913,12311,"12,81%",12756,17760,"39,23%",8715,6571,"-24,60%",9299,10095,"8,56%",19614,8918,"-54,53%"
20n5h,LEROY MERLIN - 039,08000,CHARLEVILLE MEZIERES,536,,-    MENUISERIE,22973,19205,"-16,40%",22973,19205,"-16,40%",3388,4076,"20,29%",3367,1799,"-46,58%",3324,3303,"-0,65%",448,971,"116,43%",308,1589,"415,78%",700,1367,"95,29%",4594,2260,"-50,81%",120,1489,"1138,10%",2398,404,"-83,16%",1018,766,"-24,72%",1412,571,"-59,58%",1894,612,"-67,67%"
20n5h,LEROY MERLIN - 039,08000,CHARLEVILLE MEZIERES,536,,-    PLOMBERIE,21117,17228,"-18,42%",21117,17228,"-18,42%",1850,3211,"73,54%",1339,1613,"20,44%",3368,3386,"0,54%",467,1128,"141,57%",1387,538,"-61,24%",832,790,"-5,05%",2302,1183,"-48,61%",1453,1541,"6,04%",2650,1500,"-43,40%",1392,570,"-59,06%",2316,983,"-57,54%",1761,786,"-55,36%"
20n5h,LEROY MERLIN - 039,08000,CHARLEVILLE MEZIERES,536,,-    SOL,11843,16318,"37,79%",11843,16318,"37,79%",1823,1711,"-6,13%",806,1073,"33,14%",1077,1338,"24,19%",14,696,"5016,25%",381,1633,"328,93%",2215,825,"-62,76%",756,1777,"134,99%",550,849,"54,27%",1242,1617,"30,15%",316,1480,"368,06%",1006,1463,"45,51%",1657,1857,"12,09%"
20n5h,LEROY MERLIN - 039,08000,CHARLEVILLE MEZIERES,536,,-    DECO,5128,6638,,5128,6638,"29,45%",842,1034,"22,82%",698,655,"-6,18%",646,518,"-19,81%",123,260,"111,82%",,371,,270,416,"54,14%",302,544,"80,30%",248,480,"93,84%",783,422,"-46,10%",404,586,"45,23%",497,773,"55,44%",317,580,"83,14%"
20n5h,LEROY MERLIN - 039,08000,CHARLEVILLE MEZIERES,536,,-    QUINCAILLERIE,1396,1202,,1396,1202,"-13,89%",121,456,"277,38%",,,,121,456,"277,38%",,,,,,,,433,,433,-217,,,,,198,,,,,,523,72,"-86,20%",,,
20n5h,LEROY MERLIN - 039,08000,CHARLEVILLE MEZIERES,536,,-    BATI,3082,2483,,3082,2483,"-19,43%",1001,333,"-66,73%",,,,958,229,"-76,13%",,,,,190,,335,169,"-49,64%",193,344,"77,72%",175,,,204,640,"214,50%",,190,,216,161,"-25,46%",,229,
20n5h,LEROY MERLIN - 039,08000,CHARLEVILLE MEZIERES,536,,-    AUTRES,1926,1377,,1926,1377,"-28,46%",,,,,,,,231,,598,,,,46,,,92,,448,139,"-69,08%",,92,,249,,,,,,631,777,"23,17%",,,
20pct,LEROY MERLIN - 144,51060,REIMS,536,TOTAL HENKEL,,190815,195998,"2,72%",190815,195998,"2,72%",27677,29797,"7,66%",19840,16546,"-16,61%",16878,27470,"62,76%",8187,10489,"28,12%",11133,11152,"0,17%",14796,7974,"-46,11%",12786,16255,"27,13%",20353,13905,"-31,68%",11969,14995,"25,28%",19070,17090,"-10,39%",20262,14584,"-28,02%",7863,15743,"100,21%"
20pct,LEROY MERLIN - 144,51060,REIMS,536,,TOTAL HENKEL Direct,190815,195998,"2,72%",190815,195998,"2,72%",27677,29797,"7,66%",19840,16546,"-16,61%",16878,27470,"62,76%",8187,10489,"28,12%",11133,11152,"0,17%",14796,7974,"-46,11%",12786,16255,"27,13%",20353,13905,"-31,68%",11969,14995,"25,28%",19070,17090,"-10,39%",20262,14584,"-28,02%",7863,15743,"100,21%"
20pct,LEROY MERLIN - 144,51060,REIMS,536,,-    PEINTURE,126312,137786,"9,08%",126312,137786,"9,08%",19494,19597,"0,53%",14127,9785,"-30,74%",5640,14803,"162,48%",5805,8052,"38,71%",8725,10425,"19,48%",8436,6679,"-20,82%",8306,13414,"61,49%",14213,10633,"-25,19%",5943,11318,"90,46%",15005,11612,"-22,61%",14996,10170,"-32,18%",5625,11299,"100,90%"
20pct,LEROY MERLIN - 144,51060,REIMS,536,,-    MENUISERIE,17424,19214,"10,27%",17424,19214,"10,27%",1900,3036,"59,77%",1575,2253,"43,01%",5384,5327,"-1,05%",90,411,"354,54%",281,96,"-65,79%",648,96,"-85,15%",1527,1020,"-33,18%",2024,1096,"-45,85%",2500,1443,"-42,28%",396,1374,"246,60%",868,1794,"106,72%",230,1267,"451,48%"
20pct,LEROY MERLIN - 144,51060,REIMS,536,,-    PLOMBERIE,21458,17359,"-19,10%",21458,17359,"-19,10%",3447,3780,"9,66%",1493,2264,"51,60%",2697,4274,"58,50%",389,200,"-48,56%",791,579,"-26,77%",2819,324,"-88,49%",658,416,"-36,84%",2816,584,"-79,25%",651,1366,"109,87%",1707,1677,"-1,75%",3146,728,"-76,85%",846,1167,"37,93%"
20pct,LEROY MERLIN - 144,51060,REIMS,536,,-    SOL,14907,10828,,14907,10828,"-27,36%",1664,2535,"52,34%",2116,1566,"-26,01%",1725,1754,"1,71%",1492,250,"-83,23%",995,215,"-78,43%",866,143,"-83,48%",1636,-177,,784,461,"-41,26%",1265,543,"-57,10%",1165,1429,"22,63%",600,1124,"87,23%",598,985,"64,73%"
20pct,LEROY MERLIN - 144,51060,REIMS,536,,-    DECO,5519,6230,,5519,6230,"12,88%",871,275,"-68,40%",529,541,"2,12%",781,1174,"50,37%",110,994,"800,62%",142,-232,,339,276,"-18,42%",272,780,"186,70%",344,917,"166,11%",949,187,"-80,27%",506,693,"36,90%",319,342,"7,34%",356,283,"-20,63%"
20pct,LEROY MERLIN - 144,51060,REIMS,536,,-    QUINCAILLERIE,990,1953,,990,1953,"97,21%",,138,,,138,,245,138,"-43,96%",117,364,"211,73%",,69,,122,69,"-43,25%",182,355,"95,12%",67,,,,138,,127,,,131,207,"58,27%",,338,
20pct,LEROY MERLIN - 144,51060,REIMS,536,,-    BATI,3602,2629,,3602,2629,"-27,01%",300,437,"45,33%",,,,407,,,184,219,"18,62%",,,,1268,385,"-69,62%",205,447,"118,01%",,215,,662,,,164,305,"86,21%",203,219,"7,82%",209,403,"93,21%"
20pct,LEROY MERLIN - 144,51060,REIMS,536,,-    AUTRES,603,,,603,,,,,,,,,,,,,,,199,,,299,,,,,,105,,,,,,,,,,,,,,
20pd2,LEROY MERLIN - 186,51350,CORMONTREUIL,536,TOTAL HENKEL,,226743,230913,"1,84%",226743,230913,"1,84%",21425,30538,"42,53%",19725,22037,"11,72%",32332,37434,"15,78%",8732,11255,"28,89%",16669,10973,"-34,17%",15564,10646,"-31,59%",13078,19931,"52,39%",33862,19634,"-42,02%",9425,20614,"118,71%",25249,14229,"-43,64%",16322,16868,"3,35%",14359,16755,"16,68%"
20pd2,LEROY MERLIN - 186,51350,CORMONTREUIL,536,,TOTAL HENKEL Direct,226743,230913,"1,84%",226743,230913,"1,84%",21425,30538,"42,53%",19725,22037,"11,72%",32332,37434,"15,78%",8732,11255,"28,89%",16669,10973,"-34,17%",15564,10646,"-31,59%",13078,19931,"52,39%",33862,19634,"-42,02%",9425,20614,"118,71%",25249,14229,"-43,64%",16322,16868,"3,35%",14359,16755,"16,68%"
20pd2,LEROY MERLIN - 186,51350,CORMONTREUIL,536,,-    PEINTURE,159311,157948,"-0,86%",159311,157948,"-0,86%",14455,20247,"40,07%",12115,15670,"29,35%",21326,27054,"26,86%",6667,7537,"13,05%",11961,7492,"-37,36%",12114,6446,"-46,79%",10305,11933,"15,80%",23764,14133,"-40,53%",7016,16845,"140,08%",21039,8151,"-61,26%",9963,10775,"8,14%",8586,11667,"35,89%"
20pd2,LEROY MERLIN - 186,51350,CORMONTREUIL,536,,-    MENUISERIE,18477,25370,"37,30%",18477,25370,"37,30%",2756,4520,"63,98%",2619,1088,"-58,44%",2367,3919,"65,57%",115,1396,"1116,98%",1814,1159,"-36,11%",376,1751,"365,94%",1031,2837,"175,10%",3595,1506,"-58,10%",433,537,"24,13%",962,2683,179%,1302,2322,"78,37%",1109,1652,"48,98%"
20pd2,LEROY MERLIN - 186,51350,CORMONTREUIL,536,,-    PLOMBERIE,15937,14753,"-7,43%",15937,14753,"-7,43%",1600,951,"-40,54%",1549,2780,"79,51%",3268,1886,"-42,28%",565,919,"62,59%",342,574,"68,04%",137,891,"549,05%",921,1448,"57,10%",3231,1476,"-54,32%",911,1070,"17,48%",943,804,"-14,72%",1253,1079,"-13,85%",1217,874,"-28,19%"
20pd2,LEROY MERLIN - 186,51350,CORMONTREUIL,536,,-    SOL,19760,14991,"-24,14%",19760,14991,"-24,14%",1352,1148,"-15,08%",2254,854,"-62,11%",3715,1136,"-69,43%",1112,1231,"10,63%",1798,956,"-46,84%",1934,996,"-48,48%",397,1649,"315,81%",1303,775,"-40,48%",435,1901,"337,36%",772,1533,"98,55%",2189,1213,"-44,60%",2499,1598,"-36,04%"
20pd2,LEROY MERLIN - 186,51350,CORMONTREUIL,536,,-    DECO,9293,9493,,9293,9493,"2,15%",1051,1614,"53,53%",904,957,"5,82%",1228,1671,"36,16%",122,126,"3,38%",447,129,"-71,13%",1002,423,"-57,78%",424,1021,"140,70%",1672,866,"-48,21%",,261,,1005,766,"-23,76%",868,957,"10,16%",570,703,"23,38%"
20pd2,LEROY MERLIN - 186,51350,CORMONTREUIL,536,,-    QUINCAILLERIE,1432,1688,,1432,1688,"17,87%",60,141,"133,73%",,,,239,1258,"426,57%",,,,,,,,,,,144,,245,,,631,,,,144,,123,,,134,,
20pd2,LEROY MERLIN - 186,51350,CORMONTREUIL,536,,-    BATI,1830,4855,,1830,4855,"165,27%",150,1766,"1075,16%",,410,,190,510,"167,80%",150,,,258,294,"13,77%",,,,,437,,,508,,,,,370,147,"-60,33%",466,523,"12,21%",245,261,"6,51%"
20pd2,LEROY MERLIN - 186,51350,CORMONTREUIL,536,,-    AUTRES,702,1815,,702,1815,"158,58%",,151,,284,277,"-2,39%",,,,,46,,50,370,"642,17%",,139,,,462,,53,370,"603,20%",,,,158,,,158,,,,,
20ncs,LEROY MERLIN - 019,18230,ST DOULCHARD,350,TOTAL HENKEL,,223461,261573,"17,06%",223461,261573,"17,06%",20663,28187,"36,41%",24316,19040,"-21,70%",33236,36344,"9,35%",7624,9980,"30,90%",11561,19667,"70,12%",12375,19615,"58,50%",17642,24403,"38,33%",17558,28108,"60,09%",21091,27628,"30,99%",28480,24094,"-15,40%",18657,4426,"-76,28%",10256,20083,"95,81%"
20ncs,LEROY MERLIN - 019,18230,ST DOULCHARD,350,,TOTAL HENKEL Direct,223461,261573,"17,06%",223461,261573,"17,06%",20663,28187,"36,41%",24316,19040,"-21,70%",33236,36344,"9,35%",7624,9980,"30,90%",11561,19667,"70,12%",12375,19615,"58,50%",17642,24403,"38,33%",17558,28108,"60,09%",21091,27628,"30,99%",28480,24094,"-15,40%",18657,4426,"-76,28%",10256,20083,"95,81%"
20ncs,LEROY MERLIN - 019,18230,ST DOULCHARD,350,,-    PEINTURE,157664,180648,"14,58%",157664,180648,"14,58%",16207,17378,"7,22%",18923,13365,"-29,37%",23490,25320,"7,79%",4230,6514,"53,99%",5748,14190,"146,85%",8415,13326,"58,36%",12022,16717,"39,05%",11946,22498,"88,33%",15762,23280,"47,70%",21974,15568,"-29,15%",11647,1103,"-90,53%",7301,11390,56%
20ncs,LEROY MERLIN - 019,18230,ST DOULCHARD,350,,-    MENUISERIE,21699,34310,"58,11%",21699,34310,"58,11%",1783,4382,"145,72%",2060,2563,"24,43%",4381,5410,"23,48%",541,641,"18,58%",1840,2892,"57,12%",790,1582,"100,31%",2026,3144,"55,14%",411,709,"72,59%",1917,2219,"15,75%",1805,4960,"174,85%",3456,1073,"-68,97%",689,4735,"587,09%"
20ncs,LEROY MERLIN - 019,18230,ST DOULCHARD,350,,-    PLOMBERIE,14371,14110,,14371,14110,"-1,82%",605,2671,"341,26%",990,,,757,1806,"138,44%",2441,798,"-67,31%",198,1800,"809,23%",1654,945,"-42,88%",1586,669,"-57,83%",1730,1385,"-19,94%",1892,1224,"-35,29%",1076,1860,"72,93%",676,234,"-65,38%",765,718,"-6,20%"
20ncs,LEROY MERLIN - 019,18230,ST DOULCHARD,350,,-    SOL,16085,17568,,16085,17568,"9,22%",993,1428,"43,71%",1355,2535,"87,03%",3620,1857,"-48,69%",59,1182,"1907,93%",2636,,,867,1866,"115,18%",1274,2543,"99,66%",827,1786,"115,92%",439,1088,"147,93%",1452,794,"-45,35%",2077,718,"-65,43%",486,1772,"264,50%"
20ncs,LEROY MERLIN - 019,18230,ST DOULCHARD,350,,-    DECO,8878,8761,,8878,8761,"-1,31%",1074,1115,"3,85%",798,240,"-69,89%",681,1147,"68,49%",353,694,"96,72%",798,585,"-26,71%",591,1541,"160,73%",607,1259,"107,37%",785,1462,"86,11%",685,-591,,900,428,"-52,39%",749,515,"-31,21%",857,365,"-57,37%"
20ncs,LEROY MERLIN - 019,18230,ST DOULCHARD,350,,-    QUINCAILLERIE,2181,2816,,2181,2816,"29,14%",,1016,,,290,,63,507,"698,49%",,,,190,,,58,72,"23,87%",127,72,"-43,05%",1541,65,"-95,76%",134,210,"57,17%",67,,,,583,,,,
20ncs,LEROY MERLIN - 019,18230,ST DOULCHARD,350,,-    BATI,1900,2491,,1900,2491,"31,10%",,151,,190,,,244,297,"21,65%",,151,,150,200,"33,52%",,283,,,,,213,204,"-4,55%",,197,,1102,483,"-56,16%",,200,,,326,
20ncs,LEROY MERLIN - 019,18230,ST DOULCHARD,350,,-    AUTRES,683,869,,683,869,"27,22%",,46,,,46,,,,,,,,,,,,,,,,,105,,,263,,,105,,,53,,,158,777,"392,69%"
20ndn,LEROY MERLIN - 175,19360,MALEMORT SUR CORREZE,350,TOTAL HENKEL,,188003,208335,"10,82%",188003,208335,"10,82%",10658,28623,"168,56%",16370,18720,"14,36%",15439,15933,"3,20%",10461,2631,"-74,85%",26959,23626,"-12,36%",16445,14324,"-12,90%",14699,15934,"8,40%",23023,24497,"6,41%",13432,15795,"17,60%",17448,12383,"-29,03%",12904,17273,"33,87%",10167,18594,"82,89%"
20ndn,LEROY MERLIN - 175,19360,MALEMORT SUR CORREZE,350,,TOTAL HENKEL Direct,188003,208335,"10,82%",188003,208335,"10,82%",10658,28623,"168,56%",16370,18720,"14,36%",15439,15933,"3,20%",10461,2631,"-74,85%",26959,23626,"-12,36%",16445,14324,"-12,90%",14699,15934,"8,40%",23023,24497,"6,41%",13432,15795,"17,60%",17448,12383,"-29,03%",12904,17273,"33,87%",10167,18594,"82,89%"
20ndn,LEROY MERLIN - 175,19360,MALEMORT SUR CORREZE,350,,-    PEINTURE,133043,147396,,133043,147396,"10,79%",7321,20962,"186,33%",12914,13798,"6,84%",11763,8974,"-23,71%",7028,-863,,14305,16920,"18,28%",13679,11921,"-12,85%",10815,12237,"13,15%",13837,16909,"22,20%",8681,12116,"39,57%",14187,7003,"-50,64%",10963,13758,"25,50%",7552,13661,"80,88%"
20ndn,LEROY MERLIN - 175,19360,MALEMORT SUR CORREZE,350,,-    MENUISERIE,16649,23373,"40,39%",16649,23373,"40,39%",1174,1412,"20,32%",1116,3037,"172,16%",1216,2339,"92,27%",1471,884,"-39,94%",3616,3342,"-7,58%",515,975,"89,46%",1484,859,"-42,13%",3587,3683,"2,68%",1364,2004,"46,95%",168,1554,"823,89%",314,1007,"220,84%",624,2277,"264,67%"
20ndn,LEROY MERLIN - 175,19360,MALEMORT SUR CORREZE,350,,-    PLOMBERIE,16223,16645,"2,60%",16223,16645,"2,60%",1383,3016,"118,12%",762,579,"-23,98%",780,2934,"276,07%",761,1309,"72,04%",5065,1925,"-61,99%",394,365,"-7,50%",883,1317,"49,11%",3015,1930,"-35,98%",756,688,"-9,04%",859,914,"6,46%",295,621,"110,36%",1270,1047,"-17,57%"
20ndn,LEROY MERLIN - 175,19360,MALEMORT SUR CORREZE,350,,-    SOL,10442,9990,,10442,9990,"-4,33%",598,1256,"110,13%",869,,,559,1256,"124,54%",536,392,"-26,84%",1938,480,"-75,25%",1324,901,"-31,91%",371,403,"8,73%",1024,921,"-10,06%",1626,334,"-79,49%",846,2109,"149,23%",581,984,"69,48%",172,955,"455,84%"
20ndn,LEROY MERLIN - 175,19360,MALEMORT SUR CORREZE,350,,-    DECO,7443,7060,,7443,7060,"-5,15%",119,1363,"1044,89%",595,1067,"79,43%",706,244,"-65,48%",601,,,1508,600,"-60,20%",,162,,1060,842,"-20,58%",1060,675,"-36,36%",634,654,"3,15%",610,600,"-1,67%",351,450,"28,28%",199,404,"102,52%"
20ndn,LEROY MERLIN - 175,19360,MALEMORT SUR CORREZE,350,,-    QUINCAILLERIE,1247,1431,,1247,1431,"14,72%",63,141,"122,68%",,,,184,141,"-23,01%",63,327,"414,56%",,134,,286,,,,276,,261,72,"-72,30%",,,,196,203,"3,55%",194,,,,136,
20ndn,LEROY MERLIN - 175,19360,MALEMORT SUR CORREZE,350,,-    BATI,2978,2394,,2978,2394,"-19,60%",,472,,115,240,"108,12%",230,,,,582,,528,226,"-57,27%",271,,,86,,,240,308,"28,33%",370,,,582,,,207,454,"119,57%",349,114,"-67,25%"
20ndn,LEROY MERLIN - 175,19360,MALEMORT SUR CORREZE,350,,-    AUTRES,-23,46,,-23,46,,,,,,,,,46,,,,,,,,-23,,,,,,,,,,,,,,,,,,,,
20nzy,LEROY MERLIN - 112,36001,CHATEAUROUX,350,TOTAL HENKEL,,170320,157044,"-7,79%",170320,157044,"-7,79%",23355,19695,"-15,67%",11349,15913,"40,21%",25058,13374,"-46,63%",9216,9152,"-0,69%",6326,9753,"54,19%",14376,10943,"-23,88%",9600,12894,"34,31%",14920,12493,"-16,27%",11672,10530,"-9,78%",21612,17204,"-20,40%",8130,12040,"48,11%",14705,13051,"-11,25%"
20nzy,LEROY MERLIN - 112,36001,CHATEAUROUX,350,,TOTAL HENKEL Direct,170320,157044,"-7,79%",170320,157044,"-7,79%",23355,19695,"-15,67%",11349,15913,"40,21%",25058,13374,"-46,63%",9216,9152,"-0,69%",6326,9753,"54,19%",14376,10943,"-23,88%",9600,12894,"34,31%",14920,12493,"-16,27%",11672,10530,"-9,78%",21612,17204,"-20,40%",8130,12040,"48,11%",14705,13051,"-11,25%"
20nzy,LEROY MERLIN - 112,36001,CHATEAUROUX,350,,-    PEINTURE,119960,108054,"-9,92%",119960,108054,"-9,92%",19431,11349,"-41,59%",8616,12651,"46,83%",16283,8467,-48%,4751,4323,"-8,99%",3436,7848,"128,41%",10361,6471,"-37,55%",6212,9653,"55,40%",7942,9787,"23,23%",7332,8153,"11,19%",16326,12350,"-24,35%",5679,7836,"37,98%",13590,9164,"-32,56%"
20nzy,LEROY MERLIN - 112,36001,CHATEAUROUX,350,,-    MENUISERIE,14551,16370,,14551,16370,"12,50%",1383,1286,"-7,04%",1540,939,"-38,99%",757,973,"28,46%",2071,2831,"36,68%",,520,,1749,1599,"-8,55%",1908,1485,"-22,19%",2071,1551,"-25,11%",,388,,2439,1972,"-19,18%",288,1454,"404,10%",343,1371,"299,96%"
20nzy,LEROY MERLIN - 112,36001,CHATEAUROUX,350,,-    PLOMBERIE,14697,12454,"-15,26%",14697,12454,"-15,26%",910,5240,"475,80%",194,184,"-5,08%",5579,1835,"-67,12%",819,834,"1,85%",537,161,"-69,97%",480,644,"34,30%",658,562,"-14,70%",1895,588,"-68,95%",1394,522,"-62,58%",783,811,"3,69%",695,395,"-43,10%",755,678,"-10,19%"
20nzy,LEROY MERLIN - 112,36001,CHATEAUROUX,350,,-    SOL,8697,12382,"42,37%",8697,12382,"42,37%",685,1214,"77,25%",817,1469,"79,80%",558,1732,"210,18%",389,894,"130,08%",1233,710,"-42,46%",1737,1506,"-13,28%",332,585,"76,37%",1306,278,"-78,75%",642,680,"5,98%",137,836,"511,20%",550,1446,"162,96%",311,1031,"231,36%"
20nzy,LEROY MERLIN - 112,36001,CHATEAUROUX,350,,-    DECO,5810,3117,,5810,3117,"-46,34%",946,,,,,,946,367,"-61,19%",,79,,,93,,,262,,,191,,1210,170,"-85,97%",1210,419,"-65,39%",1497,959,"-35,98%",,,,,577,
20nzy,LEROY MERLIN - 112,36001,CHATEAUROUX,350,,-    QUINCAILLERIE,3038,936,,3038,936,"-69,19%",,,,,,,283,,,975,,,223,,,,144,,223,,,445,72,"-83,78%",263,,,430,,,489,719,"46,97%",-293,,
20nzy,LEROY MERLIN - 112,36001,CHATEAUROUX,350,,-    BATI,3419,3685,,3419,3685,"7,79%",,606,,183,670,"265,97%",651,,,211,190,"-9,91%",897,422,"-52,99%",,316,,218,419,"92,50%",,,,832,369,"-55,58%",,276,,428,190,"-55,66%",,229,
20nzy,LEROY MERLIN - 112,36001,CHATEAUROUX,350,,-    AUTRES,149,46,,149,46,"-69,08%",,,,,,,,,,,,,,,,50,,,50,,,50,46,"-7,23%",,,,,,,,,,,,
20ps7,LEROY MERLIN - 133,63100,CLERMONT FERRAND,350,TOTAL HENKEL,,241439,244768,"1,38%",241439,244768,"1,38%",27905,33035,"18,38%",28401,20415,"-28,12%",14659,35323,"140,97%",21114,7768,"-63,21%",6726,15853,"135,71%",22467,23866,"6,22%",23401,13753,"-41,23%",23293,34099,"46,39%",27840,16849,"-39,48%",12601,16071,"27,53%",21557,16789,"-22,12%",11473,10948,"-4,58%"
20ps7,LEROY MERLIN - 133,63100,CLERMONT FERRAND,350,,TOTAL HENKEL Direct,241439,244768,"1,38%",241439,244768,"1,38%",27905,33035,"18,38%",28401,20415,"-28,12%",14659,35323,"140,97%",21114,7768,"-63,21%",6726,15853,"135,71%",22467,23866,"6,22%",23401,13753,"-41,23%",23293,34099,"46,39%",27840,16849,"-39,48%",12601,16071,"27,53%",21557,16789,"-22,12%",11473,10948,"-4,58%"
20ps7,LEROY MERLIN - 133,63100,CLERMONT FERRAND,350,,-    PEINTURE,145416,144532,"-0,61%",145416,144532,"-0,61%",13606,15584,"14,54%",22547,12586,"-44,18%",3823,21726,"468,25%",16949,5304,"-68,70%",2680,6738,"151,41%",9822,14678,"49,45%",15979,7163,"-55,17%",11621,19540,"68,15%",18887,10159,"-46,21%",6981,12333,"76,66%",15344,12589,"-17,96%",7177,6131,"-14,57%"
20ps7,LEROY MERLIN - 133,63100,CLERMONT FERRAND,350,,-    MENUISERIE,24493,26919,,24493,26919,"9,90%",4738,2506,"-47,10%",2426,1542,"-36,43%",2963,3432,"15,83%",340,,,670,3365,"402,26%",2360,1646,"-30,22%",2709,1768,"-34,73%",5091,5206,"2,26%",836,5121,"512,50%",1351,610,"-54,88%",614,451,"-26,54%",396,1272,"220,82%"
