Code du Point de Vente,Raison Sociale,Code Postal,Ville,Code Chef de Secteur Henkel,"Total
Famille",Famille,"Total
annuel
2022","Total
annuel
2023","Total
annuel
Evol","Total
YTD
2022","Total
YTD
2023","Total
YTD
Evol","Janvier
2022","Janvier
2023","Janvier
Evol","Février
2022","Février
2023","Février
Evol","Mars
2022","Mars
2023","Mars
Evol","Avril
2022","Avril
2023","Avril
Evol","Mai
2022","Mai
2023","Mai
Evol","Juin
2022","Juin
2023","Juin
Evol","Juillet
2022","Juillet
2023","Juillet
Evol","Août
2022","Août
2023","Août
Evol","Septembre
2022","Septembre
2023","Septembre
Evol","Octobre
2022","Octobre
2023","Octobre
Evol","Novembre
2022","Novembre
2023","Novembre
Evol","Décembre
2022","Décembre
2023","Décembre
Evol"
20phd,BRICOMARCHE - B063,56380,GUER,478,,-    MASTICS,9896,9455,"-4,46%",9896,9455,"-4,46%",908,543,"-40,19%",1017,1020,"0,31%",1136,1117,"-1,70%",1220,791,"-35,19%",1082,705,"-34,83%",490,818,"66,89%",552,624,"13,14%",760,1215,"59,87%",511,755,"47,58%",872,329,"-62,23%",520,722,"39,01%",828,815,"-1,59%"
20phd,BRICOMARCHE - B063,56380,GUER,478,,-    COLLES DE FIXATION,4697,4461,,4697,4461,"-5,02%",376,648,"72,06%",641,465,"-27,54%",1098,708,"-35,57%",692,330,"-52,23%",169,183,"7,79%",181,314,"73,07%",,495,,322,227,"-29,59%",222,40,"-81,83%",75,440,"482,86%",600,480,"-19,93%",318,131,"-58,85%"
20phd,BRICOMARCHE - B063,56380,GUER,478,,-    COLLES INSTANTANÉES,1141,1464,,1141,1464,"28,37%",,-181,,397,599,"50,72%",175,146,"-16,60%",120,62,"-48,51%",55,186,"241,32%",67,103,"54,95%",36,106,"198,65%",,,,60,87,"43,82%",,59,,231,182,-21%,,115,
20phd,BRICOMARCHE - B063,56380,GUER,478,,-    COLLES BOIS - CONTACT,1015,794,,1015,794,"-21,73%",57,19,"-65,89%",53,103,"95,78%",279,106,"-62,11%",116,20,"-83,08%",18,61,"231,91%",138,168,"21,58%",108,103,"-4,01%",47,32,"-31,86%",29,,,19,20,"1,86%",119,39,"-67,07%",31,123,"299,22%"
20phd,BRICOMARCHE - B063,56380,GUER,478,,-    COLLES MULTI-USAGES - EPOXY - SPECIALITE,390,808,,390,808,"107,34%",,-23,,,249,,202,,,,87,,95,72,"-23,67%",,35,,27,62,"127,07%",,72,,49,62,"26,52%",,56,,16,,,,135,
20phd,BRICOMARCHE - B063,56380,GUER,478,,-    ADHÉSIFS,1157,989,,1157,989,"-14,48%",87,108,"23,45%",244,,,,63,,58,76,"31,78%",183,48,"-73,49%",77,137,"77,80%",151,114,"-24,51%",33,181,"455,33%",77,114,"48,71%",,19,,52,52,"0,70%",196,76,"-61,07%"
20phd,BRICOMARCHE - B063,56380,GUER,478,,-    ABSORBEURS D'HUMIDITÉ,2085,1719,,2085,1719,"-17,57%",241,,,,204,,585,129,"-78,04%",184,,,,,,,203,,249,206,"-17,04%",,192,,81,-192,,499,158,"-68,34%",,734,,247,84,"-65,74%"
20phd,BRICOMARCHE - B063,56380,GUER,478,,-    MOUSSES EXPANSIVES,1319,1175,,1319,1175,"-10,89%",,124,,,263,,402,131,"-67,31%",235,,,217,,,118,,,,131,,99,263,"164,81%",,,,,,,124,263,112%,124,,
20phd,BRICOMARCHE - B063,56380,GUER,478,,-    RENO DECO,2179,2038,"-6,46%",2179,2038,"-6,46%",372,82,"-78,04%",255,274,"7,30%",267,236,"-11,69%",309,254,"-17,73%",110,92,"-15,76%",41,188,"364,08%",214,136,"-36,65%",153,144,"-6,24%",120,152,"26,68%",27,119,"339,15%",66,156,"137,01%",245,206,"-15,97%"
20phd,BRICOMARCHE - B063,56380,GUER,478,,-    AUTRES,1110,674,,1110,674,"-39,28%",105,,,264,139,"-47,27%",264,,,,65,,156,139,"-11,20%",,193,,,,,,139,,190,,,,,,,,,132,,
20phd,BRICOMARCHE - B063,56380,GUER,478,,-    COLLES DE PAPETERIE,,48,,,48,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20nn1,BRICOMARCHE - B364,27400,LOUVIERS,480,TOTAL HENKEL,,64162,62196,"-3,06%",64162,62196,"-3,06%",10874,7574,"-30,35%",7927,5798,"-26,86%",10445,6275,"-39,92%",4381,4650,"6,14%",5248,6409,"22,12%",2604,3225,"23,83%",4069,4622,"13,60%",1770,6913,"290,43%",3054,6705,"119,53%",8341,3830,"-54,08%",2074,3017,"45,44%",3374,3178,"-5,81%"
20nn1,BRICOMARCHE - B364,27400,LOUVIERS,480,,TOTAL HENKEL Direct,30410,30153,,30410,30153,"-0,85%",7303,5417,"-25,83%",2588,2607,"0,74%",7424,3562,"-52,03%",374,2364,"531,38%",3650,4525,"23,98%",-134,,,1884,2068,"9,77%",,2679,,,3602,,6024,2549,"-57,69%",,780,,1296,,
20nn1,BRICOMARCHE - B364,27400,LOUVIERS,480,,TOTAL HENKEL Indirect,33752,32043,"-5,06%",33752,32043,"-5,06%",3571,2157,"-39,58%",5339,3191,"-40,24%",3020,2713,"-10,17%",4006,2286,"-42,94%",1598,1884,"17,88%",2738,3225,"17,77%",2185,2554,"16,90%",1770,4233,"139,10%",3054,3103,"1,61%",2317,1281,"-44,70%",2074,2237,"7,83%",2078,3178,"52,96%"
20nn1,BRICOMARCHE - B364,27400,LOUVIERS,480,,-    MASTICS,29115,25810,"-11,35%",29115,25810,"-11,35%",5198,3451,"-33,61%",4107,1326,"-67,71%",5535,2786,"-49,66%",1753,2613,"49,07%",1291,1277,"-1,12%",995,879,"-11,66%",2061,2726,"32,25%",745,3545,"375,84%",1464,1495,"2,18%",3573,3449,"-3,46%",873,1333,"52,68%",1521,931,"-38,83%"
20nn1,BRICOMARCHE - B364,27400,LOUVIERS,480,,-    COLLES DE FIXATION,14169,13327,"-5,94%",14169,13327,"-5,94%",2195,877,"-60,06%",1273,2080,"63,44%",3939,1498,"-61,97%",855,283,"-66,88%",2113,4626,"118,89%",10,756,"7199,23%",603,853,"41,33%",218,381,"74,64%",423,1243,"194,02%",2110,194,"-90,82%",317,216,"-31,73%",113,321,"184,77%"
20nn1,BRICOMARCHE - B364,27400,LOUVIERS,480,,-    COLLES INSTANTANÉES,3847,3171,,3847,3171,"-17,56%",253,-21,,529,926,"75,03%",,306,,517,176,"-65,92%",140,,,502,457,"-8,98%",783,91,"-88,32%",,59,,55,247,"351,65%",1013,137,"-86,43%",55,235,"325,43%",,557,
20nn1,BRICOMARCHE - B364,27400,LOUVIERS,480,,-    COLLES BOIS - CONTACT,1927,1617,,1927,1617,"-16,04%",,107,,152,177,"16,61%",458,103,"-77,42%",283,106,"-62,69%",329,197,"-40,30%",159,132,"-16,84%",29,74,"151,75%",95,95,"-0,44%",102,283,"178,32%",31,42,"37,74%",217,125,"-42,44%",71,177,"148,06%"
20nn1,BRICOMARCHE - B364,27400,LOUVIERS,480,,-    COLLES MULTI-USAGES - EPOXY - SPECIALITE,2513,1955,"-22,22%",2513,1955,"-22,22%",531,93,"-82,42%",226,217,"-4,14%",55,299,"443,45%",134,336,"151,48%",610,35,"-94,24%",116,232,"99,79%",223,177,"-20,70%",110,130,"17,98%",99,187,"89,42%",29,205,"605,99%",61,11,"-82,75%",319,33,"-89,49%"
20nn1,BRICOMARCHE - B364,27400,LOUVIERS,480,,-    ADHÉSIFS,2146,2046,"-4,63%",2146,2046,"-4,63%",221,105,"-52,63%",166,185,"11,33%",161,222,"38,25%",238,95,"-60,02%",164,206,"25,74%",268,338,"26,21%",158,116,"-26,87%",283,189,"-33,20%",145,117,"-19,32%",118,130,"10,17%",176,81,"-54,19%",48,263,"449,81%"
20nn1,BRICOMARCHE - B364,27400,LOUVIERS,480,,-    ABSORBEURS D'HUMIDITÉ,2805,3869,,2805,3869,"37,96%",1421,341,-76%,163,397,"142,89%",,,,121,31,"-74,80%",,48,,188,54,"-71,27%",87,,,,562,,85,2371,"2696,12%",515,-476,,96,207,"115,42%",127,335,"163,69%"
20nn1,BRICOMARCHE - B364,27400,LOUVIERS,480,,-    MOUSSES EXPANSIVES,3684,6183,,3684,6183,"67,81%",436,1648,"278,08%",846,349,"-58,71%",,,,235,669,"184,64%",384,,,,86,,,344,,,1560,,513,453,"-11,54%",792,,,79,723,"813,33%",400,349,"-12,71%"
20nn1,BRICOMARCHE - B364,27400,LOUVIERS,480,,-    RENO DECO,2573,2785,"8,23%",2573,2785,"8,23%",619,973,"57,25%",201,76,"-62,28%",194,166,"-14,51%",245,341,"39,35%",85,21,"-74,99%",85,162,"90,68%",123,113,"-8,02%",136,234,"72,24%",121,310,"156,66%",106,148,"40,35%",78,86,"11,07%",582,154,"-73,48%"
20nn1,BRICOMARCHE - B364,27400,LOUVIERS,480,,-    REVÊTEMENTS - COLLES SOLS,462,216,,462,216,"-53,28%",,,,,,,104,,,,,,,,,50,,,,,,52,159,"206,02%",50,,,55,,,,,,151,57,"-62,03%"
20nn1,BRICOMARCHE - B364,27400,LOUVIERS,480,,-    AUTRES,838,1216,,838,1216,"45,06%",,,,264,65,"-75,50%",,895,,,,,132,,,190,128,"-32,49%",,128,,132,,,,,,,,,121,,,,,
20nn1,BRICOMARCHE - B364,27400,LOUVIERS,480,,-    COLLES DE PAPETERIE,83,,,83,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,43,,
20nn5,BRICOMARCHE - B176,27940,AUBEVOYE,480,TOTAL HENKEL,,39789,34621,"-12,99%",39789,34621,"-12,99%",5965,2367,"-60,31%",4225,3869,"-8,42%",5878,2793,"-52,48%",3180,2474,"-22,21%",1611,3177,"97,15%",2514,2439,"-3,01%",2966,2472,"-16,65%",2835,2511,"-11,44%",1972,3395,"72,20%",2908,4004,"37,68%",2819,2090,"-25,86%",2916,3031,"3,95%"
20nn5,BRICOMARCHE - B176,27940,AUBEVOYE,480,,TOTAL HENKEL Direct,2568,2460,,2568,2460,"-4,23%",1969,,,599,547,"-8,76%",,,,,737,,,,,,,,,,,,,,,693,,,,,,,,,483,
20nn5,BRICOMARCHE - B176,27940,AUBEVOYE,480,,TOTAL HENKEL Indirect,37221,32162,"-13,59%",37221,32162,"-13,59%",3996,2367,"-40,76%",3625,3322,"-8,37%",5878,2793,"-52,48%",3180,1737,"-45,39%",1611,3177,"97,15%",2514,2439,"-3,01%",2966,2472,"-16,65%",2835,2511,"-11,44%",1972,2703,"37,08%",2908,4004,"37,68%",2819,2090,"-25,86%",2916,2548,"-12,62%"
20nn5,BRICOMARCHE - B176,27940,AUBEVOYE,480,,-    MASTICS,18443,13626,"-26,12%",18443,13626,"-26,12%",2826,791,"-72,01%",2453,1391,"-43,29%",2185,1358,"-37,84%",1828,632,"-65,42%",499,1865,"273,94%",1192,1199,"0,59%",1117,781,"-30,07%",1370,1224,"-10,62%",872,1207,"38,48%",1701,1478,"-13,10%",837,670,"-19,94%",1565,1029,"-34,25%"
20nn5,BRICOMARCHE - B176,27940,AUBEVOYE,480,,-    COLLES DE FIXATION,7041,7104,"0,89%",7041,7104,"0,89%",701,649,"-7,43%",572,967,"68,98%",1661,318,"-80,85%",375,1099,"192,93%",338,358,"5,84%",479,424,"-11,62%",525,726,"38,11%",760,307,"-59,62%",396,987,"149,30%",376,726,"93,16%",572,279,"-51,23%",286,266,"-7,09%"
20nn5,BRICOMARCHE - B176,27940,AUBEVOYE,480,,-    COLLES INSTANTANÉES,2983,2721,,2983,2721,"-8,78%",486,523,"7,53%",331,119,"-64,02%",312,202,"-35,27%",254,,,166,308,"85,81%",200,114,"-42,81%",269,188,"-29,99%",268,66,"-75,45%",36,379,"967,91%",,573,,502,80,"-84,03%",161,168,"4,68%"
20nn5,BRICOMARCHE - B176,27940,AUBEVOYE,480,,-    COLLES BOIS - CONTACT,1402,1069,"-23,80%",1402,1069,"-23,80%",107,55,"-48,60%",104,145,"39,17%",343,137,"-60,03%",255,115,"-55,14%",52,61,"15,98%",29,176,"503,90%",112,52,"-53,61%",78,95,"20,95%",89,45,"-50,23%",65,32,"-50,09%",78,63,"-19,65%",88,93,"6,22%"
20nn5,BRICOMARCHE - B176,27940,AUBEVOYE,480,,-    COLLES MULTI-USAGES - EPOXY - SPECIALITE,1490,1263,,1490,1263,"-15,21%",187,,,103,248,"140,14%",176,180,"2,38%",215,,,129,186,"44,91%",16,89,"449,07%",147,164,"11,67%",,,,143,56,"-61,19%",,125,,139,97,"-29,89%",235,119,"-49,52%"
20nn5,BRICOMARCHE - B176,27940,AUBEVOYE,480,,-    ADHÉSIFS,1710,1516,"-11,35%",1710,1516,"-11,35%",167,45,"-73,29%",123,101,"-17,82%",122,114,"-6,40%",91,181,"100,07%",116,133,"14,91%",183,132,"-28,01%",253,187,"-25,94%",77,70,"-9,59%",161,93,"-42,50%",101,207,"104,50%",212,194,"-8,36%",105,59,"-43,44%"
20nn5,BRICOMARCHE - B176,27940,AUBEVOYE,480,,-    ABSORBEURS D'HUMIDITÉ,2448,2993,,2448,2993,"22,28%",746,30,"-95,94%",322,438,"36,14%",82,296,"263,24%",,,,111,,,,96,,175,,,61,479,"688,57%",42,369,"768,13%",484,435,"-10,01%",202,321,"58,93%",224,528,"135,82%"
20nn5,BRICOMARCHE - B176,27940,AUBEVOYE,480,,-    MOUSSES EXPANSIVES,1676,2214,,1676,2214,"32,12%",609,232,"-61,90%",32,349,"985,45%",435,,,,,,,183,,217,,,197,131,"-33,23%",,183,,107,218,"103,14%",,248,,79,86,"8,94%",,585,
20nn5,BRICOMARCHE - B176,27940,AUBEVOYE,480,,-    RENO DECO,2187,1482,"-32,21%",2187,1482,"-32,21%",136,43,"-68,51%",184,110,"-40,24%",562,140,"-75,05%",163,308,"89,48%",70,84,"19,67%",198,144,"-27,28%",130,149,"14,41%",221,88,"-60,32%",125,43,"-65,99%",182,123,"-32,28%",96,115,"19,61%",121,136,"13,14%"
20nn5,BRICOMARCHE - B176,27940,AUBEVOYE,480,,-    REVÊTEMENTS - COLLES SOLS,42,242,,42,242,"471,98%",,,,,,,,47,,,,,,,,,,,,93,,,,,,,,,56,,42,47,"9,99%",,,
20nn5,BRICOMARCHE - B176,27940,AUBEVOYE,480,,-    AUTRES,325,342,,325,342,"5,43%",,,,,,,,,,,139,,132,,,,65,,,,,,,,,,,,,,61,139,"126,61%",132,,
20nn5,BRICOMARCHE - B176,27940,AUBEVOYE,480,,-    COLLES DE PAPETERIE,41,48,,41,48,"17,16%",,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,48,
20nn6,BRICOMARCHE - B315,27950,ST MARCEL,480,TOTAL HENKEL,,50177,53637,"6,90%",50177,53637,"6,90%",6670,9643,"44,57%",9206,1188,"-87,09%",4728,5557,"17,54%",5362,2949,"-44,99%",2590,4639,"79,12%",3507,2311,"-34,11%",2779,8905,"220,47%",3063,4236,"38,29%",4650,4281,"-7,94%",3856,2762,"-28,38%",1864,5212,"179,62%",1901,1953,"2,76%"
20nn6,BRICOMARCHE - B315,27950,ST MARCEL,480,,TOTAL HENKEL Direct,12672,20112,,12672,20112,"58,71%",2356,6396,"171,45%",4897,-1182,,681,3209,"371,46%",2539,,,976,545,"-44,19%",,,,401,6471,"1512,34%",,,,1474,1673,"13,56%",557,734,"31,74%",,2266,,-1210,,
20nn6,BRICOMARCHE - B315,27950,ST MARCEL,480,,TOTAL HENKEL Indirect,37505,33525,"-10,61%",37505,33525,"-10,61%",4314,3247,"-24,74%",4309,2371,"-44,98%",4048,2349,"-41,97%",2823,2949,"4,47%",1614,4094,"153,72%",3507,2311,"-34,11%",2377,2434,"2,37%",3063,4236,"38,29%",3176,2607,"-17,91%",3299,2027,"-38,54%",1864,2947,"58,07%",3111,1953,"-37,21%"
20nn6,BRICOMARCHE - B315,27950,ST MARCEL,480,,-    MASTICS,24171,21514,,24171,21514,"-10,99%",3051,4876,"59,85%",5840,-529,,1603,3927,"144,99%",3824,1268,"-66,83%",993,1563,"57,42%",1144,531,"-53,56%",1391,3291,"136,57%",1260,1590,"26,26%",1675,1062,"-36,63%",1513,606,"-59,98%",667,2867,"329,70%",1210,461,"-61,91%"
20nn6,BRICOMARCHE - B315,27950,ST MARCEL,480,,-    COLLES DE FIXATION,6645,10300,,6645,10300,55%,1796,2677,"49,08%",292,281,"-3,62%",1612,392,"-75,67%",517,501,"-3,23%",363,683,"88,23%",720,354,"-50,73%",77,3904,"4982,71%",123,511,"317,43%",897,40,"-95,51%",299,445,"48,89%",227,365,"60,66%",-276,146,
20nn6,BRICOMARCHE - B315,27950,ST MARCEL,480,,-    COLLES INSTANTANÉES,2868,4292,,2868,4292,"49,66%",498,804,"61,60%",143,148,"3,79%",257,246,"-4,07%",175,284,"62,14%",107,493,"361,91%",364,350,"-3,86%",107,784,"633,71%",233,327,"40,59%",395,268,"-32,15%",290,38,"-86,86%",358,228,"-36,24%",-57,322,
20nn6,BRICOMARCHE - B315,27950,ST MARCEL,480,,-    COLLES BOIS - CONTACT,2182,1468,,2182,1468,"-32,74%",91,219,"139,63%",589,64,"-89,16%",191,86,"-54,78%",99,32,"-67,17%",154,321,"107,81%",99,154,"54,65%",190,142,"-25,31%",229,73,-68%,221,159,"-28,01%",158,,,105,127,"20,58%",54,90,"65,08%"
20nn6,BRICOMARCHE - B315,27950,ST MARCEL,480,,-    COLLES MULTI-USAGES - EPOXY - SPECIALITE,2475,2355,,2475,2355,"-4,83%",147,312,"112,40%",315,228,"-27,66%",232,308,"32,52%",,56,,289,183,"-36,57%",207,81,"-60,88%",467,372,"-20,19%",169,114,"-32,36%",376,473,"25,75%",49,56,"14,25%",55,128,"134,18%",170,44,"-73,81%"
20nn6,BRICOMARCHE - B315,27950,ST MARCEL,480,,-    ADHÉSIFS,2359,2141,"-9,22%",2359,2141,"-9,22%",288,139,"-51,73%",91,360,"297,02%",423,92,"-78,18%",215,144,"-32,97%",93,247,"164,99%",214,268,"25,13%",62,133,"115,09%",434,171,"-60,55%",144,128,"-11,13%",82,211,"158,14%",138,185,"33,67%",175,64,"-63,48%"
20nn6,BRICOMARCHE - B315,27950,ST MARCEL,480,,-    ABSORBEURS D'HUMIDITÉ,3481,5173,,3481,5173,"48,62%",198,399,"101,09%",206,229,"10,84%",,186,,227,84,"-62,71%",267,225,"-15,78%",307,71,"-76,77%",,55,,195,902,"363,51%",650,1613,148%,744,123,"-83,51%",269,746,"177,19%",418,540,"29,23%"
20nn6,BRICOMARCHE - B315,27950,ST MARCEL,480,,-    MOUSSES EXPANSIVES,2161,2648,,2161,2648,"22,52%",198,79,"-60,10%",1051,117,"-88,89%",,86,,,314,,,218,,99,183,"83,92%",277,,,,183,,118,218,"83,98%",327,1048,"220,47%",,117,,90,86,"-4,52%"
20nn6,BRICOMARCHE - B315,27950,ST MARCEL,480,,-    RENO DECO,2149,1901,"-11,55%",2149,1901,"-11,55%",273,143,"-47,47%",120,163,"36,21%",411,49,"-88,18%",190,146,"-22,85%",87,278,"221,84%",205,264,"28,96%",137,90,"-34,64%",191,160,"-16,37%",171,162,"-5,41%",265,171,"-35,39%",45,123,"174,23%",56,152,"173,12%"
20nn6,BRICOMARCHE - B315,27950,ST MARCEL,480,,-    REVÊTEMENTS - COLLES SOLS,771,912,,771,912,"18,40%",129,,,297,,,,47,,,56,,50,252,"398,49%",92,56,"-39,21%",72,67,"-6,31%",,,,,157,,130,,,,278,,,,
20nn6,BRICOMARCHE - B315,27950,ST MARCEL,480,,-    COLLES - RACCORD PLOMBERIE,55,158,,55,158,"186,38%",,-7,,,,,,,,,,,55,48,"-12,42%",,,,,68,,,,,,,,,,,,48,,,,
20nn6,BRICOMARCHE - B315,27950,ST MARCEL,480,,-    AUTRES,821,728,,821,728,"-11,30%",,,,264,128,"-51,37%",,139,,116,65,"-44,42%",132,128,"-2,73%",58,,,,,,190,204,"7,21%",,,,,65,,,,,61,,
20nn6,BRICOMARCHE - B315,27950,ST MARCEL,480,,-    COLLES DE PAPETERIE,41,48,,41,48,"17,16%",,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,48,
20nna,BRICOMARCHE - B202,27700,LES ANDELYS,480,TOTAL HENKEL,,24958,19352,"-22,46%",24958,19352,"-22,46%",3393,1896,"-44,12%",2233,1118,"-49,94%",4091,1027,"-74,91%",2299,1934,"-15,87%",1446,1244,"-14,01%",1033,2493,"141,35%",1672,1530,"-8,54%",1688,2058,"21,93%",980,1174,"19,77%",2014,975,"-51,59%",2428,2600,"7,05%",1679,1304,"-22,34%"
20nna,BRICOMARCHE - B202,27700,LES ANDELYS,480,,TOTAL HENKEL Indirect,24594,19352,"-21,31%",24594,19352,"-21,31%",3030,1896,"-37,42%",2233,1118,"-49,94%",4091,1027,"-74,91%",2299,1934,"-15,87%",1446,1244,"-14,01%",1033,2493,"141,35%",1672,1530,"-8,54%",1688,2058,"21,93%",980,1174,"19,77%",2014,975,"-51,59%",2428,2600,"7,05%",1679,1304,"-22,34%"
20nna,BRICOMARCHE - B202,27700,LES ANDELYS,480,,-    MASTICS,10674,7183,"-32,71%",10674,7183,"-32,71%",1310,554,"-57,74%",874,495,"-43,39%",1748,186,"-89,39%",1369,1018,"-25,66%",507,532,"4,78%",508,466,"-8,19%",618,851,"37,72%",784,975,"24,31%",482,336,"-30,35%",818,342,"-58,20%",1108,859,"-22,43%",547,570,"4,24%"
20nna,BRICOMARCHE - B202,27700,LES ANDELYS,480,,-    COLLES DE FIXATION,5504,3946,,5504,3946,"-28,31%",1024,337,"-67,07%",483,268,"-44,55%",1603,198,"-87,67%",72,491,"577,21%",239,95,"-60,13%",85,1024,"1098,97%",316,149,"-52,82%",208,211,"1,50%",86,268,"212,47%",160,211,"31,99%",579,693,"19,87%",649,,
20nna,BRICOMARCHE - B202,27700,LES ANDELYS,480,,-    COLLES INSTANTANÉES,1581,1940,,1581,1940,"22,72%",183,359,"96,18%",71,81,"14,02%",265,40,"-84,80%",,,,60,229,"280,48%",111,413,"271,49%",373,81,"-78,29%",41,230,"458,14%",182,199,"9,58%",,72,,152,236,"55,42%",143,,
20nna,BRICOMARCHE - B202,27700,LES ANDELYS,480,,-    COLLES BOIS - CONTACT,807,690,,807,690,"-14,52%",,31,,129,,,58,119,"106,33%",193,134,"-30,68%",34,41,"21,38%",69,32,"-53,41%",29,76,"158,73%",136,39,"-71,18%",,72,,64,32,"-49,10%",30,71,"134,25%",65,41,"-36,39%"
20nna,BRICOMARCHE - B202,27700,LES ANDELYS,480,,-    COLLES MULTI-USAGES - EPOXY - SPECIALITE,787,920,,787,920,"16,87%",53,102,"94,08%",116,,,,187,,227,31,"-86,38%",,,,,164,,30,56,"82,28%",214,128,"-40,11%",27,,,104,56,"-46,30%",16,53,"230,83%",,145,
20nna,BRICOMARCHE - B202,27700,LES ANDELYS,480,,-    ADHÉSIFS,1305,1180,,1305,1180,"-9,58%",,78,,164,104,"-36,63%",38,137,"265,81%",226,97,"-57,26%",102,103,"1,12%",61,19,"-69,29%",113,184,"62,70%",144,332,"130,15%",91,19,"-79,34%",145,33,"-76,99%",112,40,"-64,15%",109,33,"-69,35%"
20nna,BRICOMARCHE - B202,27700,LES ANDELYS,480,,-    ABSORBEURS D'HUMIDITÉ,1841,1435,,1841,1435,"-22,05%",403,107,"-73,55%",,,,,78,,,149,,92,49,"-47,14%",93,,,82,,,125,50,"-59,78%",113,127,"13,16%",644,151,"-76,57%",289,333,"15,10%",,390,
20nna,BRICOMARCHE - B202,27700,LES ANDELYS,480,,-    MOUSSES EXPANSIVES,524,387,,524,387,"-26,23%",,124,,198,,,,,,,,,201,131,"-34,63%",,,,,,,,,,,131,,,,,,,,125,,
20nna,BRICOMARCHE - B202,27700,LES ANDELYS,480,,-    RENO DECO,1347,1272,,1347,1272,"-5,56%",421,73,"-82,57%",197,170,"-13,81%",,82,,210,14,"-93,48%",60,63,"4,76%",106,171,"62,15%",53,133,"152,90%",36,92,"157,99%",,21,,79,78,"-1,67%",143,314,"119,74%",43,60,"41,01%"
20nna,BRICOMARCHE - B202,27700,LES ANDELYS,480,,-    AUTRES,536,400,,536,400,"-25,43%",,132,,,,,380,,,,,,98,,,,204,,58,,,,,,,,,,,,,,,,65,
20nna,BRICOMARCHE - B202,27700,LES ANDELYS,480,,TOTAL HENKEL Direct,364,,,364,,,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20nna,BRICOMARCHE - B202,27700,LES ANDELYS,480,,-    REVÊTEMENTS - COLLES SOLS,52,,,52,,,,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,,,,,,,
20nnc,BRICOMARCHE - B113,27130,VERNEUIL SUR AVRE,480,TOTAL HENKEL,,49422,38819,"-21,45%",49422,38819,"-21,45%",6942,2102,"-69,72%",4959,1926,"-61,17%",8458,3392,"-59,90%",4971,1719,"-65,43%",2305,2596,"12,63%",3152,3167,"0,48%",3722,4124,"10,81%",2246,5183,"130,79%",4204,2352,"-44,07%",3391,3729,"9,98%",2002,4165,"108,05%",3070,4365,"42,15%"
20nnc,BRICOMARCHE - B113,27130,VERNEUIL SUR AVRE,480,,TOTAL HENKEL Direct,8034,-237,,8034,-237,,3848,,,681,,,3504,,,,,,,,,,-138,,,,,,,,,,,,,,,,,,-100,
20nnc,BRICOMARCHE - B113,27130,VERNEUIL SUR AVRE,480,,TOTAL HENKEL Indirect,41388,39056,"-5,63%",41388,39056,"-5,63%",3094,2102,"-32,05%",4278,1926,"-54,98%",4953,3392,"-31,53%",4971,1719,"-65,43%",2305,2596,"12,63%",3152,3305,"4,85%",3722,4124,"10,81%",2246,5183,"130,79%",4204,2352,"-44,07%",3391,3729,"9,98%",2002,4165,"108,05%",3070,4464,"45,39%"
20nnc,BRICOMARCHE - B113,27130,VERNEUIL SUR AVRE,480,,-    MASTICS,20675,16371,"-20,82%",20675,16371,"-20,82%",2883,778,"-73,02%",2517,650,"-74,16%",3358,1574,"-53,14%",1158,677,"-41,58%",912,1369,"50,12%",1726,921,"-46,63%",1501,2570,"71,23%",950,1969,"107,31%",1922,1047,"-45,53%",1604,1670,"4,13%",977,1695,"73,50%",1167,1451,"24,40%"
20nnc,BRICOMARCHE - B113,27130,VERNEUIL SUR AVRE,480,,-    COLLES DE FIXATION,10590,7759,"-26,74%",10590,7759,"-26,74%",3033,584,"-80,74%",729,484,"-33,62%",2503,616,"-75,37%",1510,177,"-88,27%",227,629,"177,85%",765,911,"19,02%",621,392,"-36,89%",304,1151,"278,62%",196,733,"273,71%",128,595,"364,34%",97,969,"899,61%",479,517,"8,11%"
20nnc,BRICOMARCHE - B113,27130,VERNEUIL SUR AVRE,480,,-    COLLES INSTANTANÉES,3053,2197,,3053,2197,"-28,04%",168,91,"-45,92%",469,,,161,352,"118,38%",700,167,"-76,11%",152,59,"-61,02%",86,303,"252,73%",269,170,"-36,81%",116,204,"75,57%",183,36,"-80,08%",64,303,"375,85%",281,87,"-69,13%",405,426,"5,12%"
20nnc,BRICOMARCHE - B113,27130,VERNEUIL SUR AVRE,480,,-    COLLES BOIS - CONTACT,1063,1038,,1063,1038,"-2,37%",36,65,"81,21%",139,118,-15%,270,95,"-64,84%",184,82,"-55,73%",32,,,38,86,"123,51%",128,123,"-3,48%",34,102,"199,29%",68,90,"33,07%",28,104,"274,46%",36,32,"-9,72%",71,142,"99,66%"
20nnc,BRICOMARCHE - B113,27130,VERNEUIL SUR AVRE,480,,-    COLLES MULTI-USAGES - EPOXY - SPECIALITE,1785,1348,,1785,1348,"-24,47%",,72,,32,91,"181,04%",506,131,"-74,12%",170,174,"1,97%",49,90,"81,75%",147,179,"21,75%",86,72,"-15,43%",49,235,"376,40%",267,56,"-79,15%",129,55,"-56,86%",84,131,"55,92%",266,63,"-76,34%"
